,Driver_ID,Age,Gender,City,Education_Level,Income,Date_of_joining,Last_Working_Date,Joining_Designation,Grade,Total_Business_Value,Quarterly_Rating,Tenure,Join_Month,Leave_Month,Has_left,Monthly_Income_Increase,Quarterly_Rating_Increase
787,924,25.0,Male,C24,2,60056,2018-05-08,2019-11-04,2,2,3958550,2,545.0,2018-05,2019-11,Left,0,1
788,926,49.0,Male,C4,0,21646,2016-01-07,,1,2,13197400,2,,2016-01,,Active,0,0
789,927,29.0,Male,C29,2,61371,2020-05-04,2020-10-18,1,1,1130280,1,167.0,2020-05,2020-10,Left,0,0
790,928,33.0,Female,C2,0,67236,2020-01-20,2020-02-09,3,3,0,1,20.0,2020-01,2020-02,Left,0,0
791,929,31.0,Male,C4,1,20245,2018-07-14,2018-12-31,2,2,0,1,170.0,2018-07,2018-12,Left,0,0
792,930,37.0,Female,C7,2,37285,2018-10-16,2019-01-02,1,1,-101180,1,78.0,2018-10,2019-01,Left,0,0
793,931,29.0,Female,C12,0,59393,2019-11-01,2020-07-24,3,3,5512220,3,266.0,2019-11,2020-07,Left,0,1
794,933,36.0,Female,C19,1,75765,2019-11-07,,3,3,12072740,4,,2019-11,,Active,0,1
795,935,39.0,Female,C20,0,23823,2018-10-22,2019-08-19,1,1,12941580,1,301.0,2018-10,2019-08,Left,0,0
796,936,27.0,Male,C3,2,42607,2020-09-05,,1,1,452140,1,,2020-09,,Active,0,0
797,937,32.0,Male,C13,0,36846,2018-05-07,2019-05-12,1,2,522630,1,370.0,2018-05,2019-05,Left,0,0
798,938,34.0,Female,C4,2,70330,2020-03-04,2020-07-29,3,3,1098190,1,147.0,2020-03,2020-07,Left,0,0
799,939,45.0,Female,C22,0,87153,2015-07-30,2020-02-25,1,4,6333350,1,1671.0,2015-07,2020-02,Left,0,0
800,940,23.0,Female,C22,2,69972,2020-05-01,2020-10-17,1,1,423240,2,169.0,2020-05,2020-10,Left,0,1
801,941,36.0,Female,C14,1,100893,2020-05-08,2020-09-28,3,3,523320,1,143.0,2020-05,2020-09,Left,0,0
802,942,29.0,Male,C28,2,40688,2020-02-13,2020-04-22,2,2,0,1,69.0,2020-02,2020-04,Left,0,0
803,943,53.0,Male,C22,0,24923,2018-09-29,,1,1,23230860,4,,2018-09,,Active,0,0
804,944,36.0,Female,C20,0,93093,2017-07-11,2019-07-19,1,3,2084090,1,738.0,2017-07,2019-07,Left,0,0
805,945,40.0,Female,C3,2,83025,2015-05-29,,2,3,25943780,2,,2015-05,,Active,0,0
806,946,44.0,Male,C22,1,58803,2016-04-25,,1,2,18653790,3,,2016-04,,Active,0,0
807,947,30.0,Female,C6,1,74402,2020-04-12,2020-09-19,3,3,983740,1,160.0,2020-04,2020-09,Left,0,0
808,948,35.0,Female,C12,2,24634,2019-01-09,2019-03-12,1,1,0,1,62.0,2019-01,2019-03,Left,0,0
809,949,25.0,Female,C24,2,31392,2020-05-23,2020-06-27,1,1,0,1,35.0,2020-05,2020-06,Left,0,0
810,951,41.0,Male,C13,0,70478,2019-10-31,2020-07-13,3,3,0,1,256.0,2019-10,2020-07,Left,0,0
811,952,37.0,Male,C18,0,27483,2020-11-28,,1,1,200020,2,,2020-11,,Active,0,0
812,953,26.0,Male,C13,0,17253,2019-06-01,2019-09-05,1,1,0,1,96.0,2019-06,2019-09,Left,0,0
813,954,34.668434595389385,Male,C13,0,43996,2014-08-29,,1,2,25951520,3,,2014-08,,Active,0,0
814,955,33.0,Male,C10,2,99893,2020-03-30,2020-06-08,3,3,0,1,70.0,2020-03,2020-06,Left,0,0
815,956,30.0,Male,C22,1,29492,2019-10-19,,2,2,6383030,4,,2019-10,,Active,0,1
816,958,35.0,Male,C22,0,50799,2020-06-05,2020-11-28,2,2,320760,1,176.0,2020-06,2020-11,Left,0,0
817,959,34.0,Female,C17,1,85685,2020-07-31,,3,3,1147200,2,,2020-07,,Active,0,1
818,960,39.0,Female,C3,2,107936,2020-06-12,,3,3,4933750,3,,2020-06,,Active,0,1
819,961,42.0,Female,C26,2,35996,2018-12-14,2019-02-05,1,1,0,1,53.0,2018-12,2019-02,Left,0,0
820,962,37.0,Male,C9,1,45278,2018-12-08,2019-01-13,1,1,0,1,36.0,2018-12,2019-01,Left,0,0
821,963,40.0,Male,C16,1,48483,2020-10-30,,1,1,0,1,,2020-10,,Active,0,0
822,964,31.0,Male,C8,0,46679,2019-07-11,2019-12-15,2,2,0,1,157.0,2019-07,2019-12,Left,0,0
823,965,42.0,Male,C20,2,74516,2016-05-13,2019-04-26,1,2,3676150,1,1078.0,2016-05,2019-04,Left,0,0
824,967,45.0,Male,C11,2,59526,2018-10-05,2018-12-31,2,2,0,1,87.0,2018-10,2018-12,Left,0,0
825,968,26.0,Male,C4,1,20785,2018-09-17,2019-04-29,1,1,636910,1,224.0,2018-09,2019-04,Left,0,0
826,970,38.0,Male,C4,0,83350,2020-09-28,2020-11-28,3,3,0,1,61.0,2020-09,2020-11,Left,0,0
827,971,26.0,Male,C29,2,61982,2018-11-30,2019-02-01,3,3,201820,1,63.0,2018-11,2019-02,Left,0,0
828,972,52.0,Male,C1,0,47194,2016-01-25,2019-06-30,1,2,1978160,1,1252.0,2016-01,2019-06,Left,0,0
829,973,47.0,Male,C22,0,90484,2015-07-23,,1,3,22388420,3,,2015-07,,Active,0,0
830,974,23.0,Female,C8,1,30461,2018-08-03,2019-04-30,1,1,2537350,1,270.0,2018-08,2019-04,Left,0,0
831,975,38.0,Female,C7,1,33721,2019-09-22,2020-01-28,1,1,347470,1,128.0,2019-09,2020-01,Left,0,0
832,977,31.0,Female,C16,1,28297,2019-10-04,2020-10-21,1,1,13942630,1,383.0,2019-10,2020-10,Left,0,0
833,978,32.0,Male,C12,2,60185,2019-01-05,2019-04-23,2,2,1109860,1,108.0,2019-01,2019-04,Left,0,0
834,979,28.0,Female,C23,2,41620,2019-07-21,2020-02-13,1,1,2300090,2,207.0,2019-07,2020-02,Left,0,1
835,980,36.0,Male,C27,2,49277,2020-09-28,2020-12-08,2,2,0,1,71.0,2020-09,2020-12,Left,0,0
836,981,40.0,Female,C14,0,72118,2020-06-30,,3,3,1118270,1,,2020-06,,Active,0,0
837,982,31.0,Male,C12,1,60672,2020-07-31,,3,3,309120,1,,2020-07,,Active,0,0
838,984,29.0,Male,C22,2,53058,2018-05-20,2020-04-13,1,2,15626920,1,694.0,2018-05,2020-04,Left,0,0
839,985,28.0,Male,C25,1,49031,2016-12-11,2019-09-10,1,1,1267940,1,1003.0,2016-12,2019-09,Left,0,0
840,988,35.0,Male,C10,1,60797,2020-08-04,,3,3,0,1,,2020-08,,Active,0,0
841,990,43.0,Female,C17,1,119806,2015-12-06,,1,4,30755460,2,,2015-12,,Active,0,0
842,991,31.0,Male,C23,1,61823,2020-01-04,,2,2,16187110,3,,2020-01,,Active,0,0
843,992,46.0,Male,C7,1,52083,2019-07-20,,1,1,4961340,2,,2019-07,,Active,0,1
844,994,32.0,Male,C20,2,39502,2017-12-25,2019-04-23,2,2,1539590,1,484.0,2017-12,2019-04,Left,0,0
845,995,31.0,Male,C17,1,69418,2016-05-01,2019-05-30,1,3,1272730,1,1124.0,2016-05,2019-05,Left,0,0
846,996,37.0,Male,C6,2,46134,2018-05-18,2019-02-06,1,1,213560,1,264.0,2018-05,2019-02,Left,0,0
847,997,28.0,Male,C14,0,40654,2017-10-21,2019-06-28,2,2,1933470,1,615.0,2017-10,2019-06,Left,0,0
848,998,32.0,Male,C19,0,37617,2018-06-02,2019-05-23,1,1,1033030,1,355.0,2018-06,2019-05,Left,0,0
849,999,23.0,Female,C20,1,36811,2020-05-05,,2,2,1908000,2,,2020-05,,Active,0,1
850,1000,28.0,Female,C3,2,56016,2019-11-28,2020-04-25,1,1,0,1,149.0,2019-11,2020-04,Left,0,0
851,1001,38.0,Female,C25,2,127070,2018-01-12,2019-08-30,2,3,1646640,1,595.0,2018-01,2019-08,Left,0,0
852,1002,29.0,Male,C3,0,58277,2018-12-28,2019-03-04,1,1,194320,1,66.0,2018-12,2019-03,Left,0,0
853,1003,28.0,Male,C18,0,11706,2018-08-24,2019-05-05,1,1,570460,1,254.0,2018-08,2019-05,Left,0,0
854,1004,31.0,Male,C14,0,58588,2018-11-18,2019-05-02,2,2,424460,1,165.0,2018-11,2019-05,Left,0,0
855,1005,30.0,Female,C8,0,58540,2018-08-10,2019-02-15,1,1,0,1,189.0,2018-08,2019-02,Left,0,0
856,1007,31.0,Male,C20,2,87810,2020-05-03,2020-11-13,2,2,675360,1,194.0,2020-05,2020-11,Left,0,0
857,1008,23.0,Male,C27,1,33831,2019-11-29,2020-03-11,1,1,0,1,103.0,2019-11,2020-03,Left,0,0
858,1009,41.0,Female,C19,0,65464,2019-08-29,2020-05-11,3,3,1643990,1,256.0,2019-08,2020-05,Left,0,0
859,1010,34.0,Female,C27,1,120188,2013-09-27,2020-10-02,1,4,41669570,1,2562.0,2013-09,2020-10,Left,0,0
860,1011,31.0,Male,C12,2,76776,2020-07-11,2020-10-16,2,2,555150,1,97.0,2020-07,2020-10,Left,0,0
861,1012,39.0,Male,C8,0,50281,2020-06-24,2020-09-28,3,3,0,1,96.0,2020-06,2020-09,Left,0,0
862,1013,29.0,Female,C14,2,30930,2019-08-29,,1,1,8706130,3,,2019-08,,Active,0,1
863,1014,26.0,Male,C2,0,60396,2020-09-28,,3,3,883390,2,,2020-09,,Active,0,0
864,1015,32.0,Male,C9,2,87047,2020-08-03,,3,3,181670,1,,2020-08,,Active,0,0
865,1016,47.0,Female,C12,2,82704,2015-10-15,2019-06-24,1,2,1438860,2,1348.0,2015-10,2019-06,Left,0,1
866,1017,41.0,Female,C14,2,57869,2015-09-17,2019-09-22,2,2,2398470,1,1466.0,2015-09,2019-09,Left,0,0
867,1019,32.0,Female,C19,2,32652,2020-09-27,,2,2,0,1,,2020-09,,Active,0,0
868,1020,38.0,Male,C24,1,22245,2019-07-12,2019-10-25,3,3,400000,2,105.0,2019-07,2019-10,Left,0,1
869,1021,38.0,Male,C29,0,25106,2020-06-20,2020-10-31,1,1,0,1,133.0,2020-06,2020-10,Left,0,0
870,1023,27.0,Male,C26,2,79926,2019-12-24,2020-06-30,3,3,1477210,1,189.0,2019-12,2020-06,Left,0,0
871,1024,27.0,Female,C19,2,24582,2020-05-09,2020-06-07,1,1,0,1,29.0,2020-05,2020-06,Left,0,0
872,1026,27.0,Male,C4,2,48868,2020-11-17,,1,1,0,1,,2020-11,,Active,0,0
873,1027,25.0,Female,C19,1,27607,2019-08-05,2019-08-25,1,1,0,1,20.0,2019-08,2019-08,Left,0,0
874,1028,26.0,Male,C15,2,63844,2020-06-14,2020-09-27,2,2,0,1,105.0,2020-06,2020-09,Left,0,0
875,1029,24.0,Male,C17,0,20363,2020-12-18,,1,1,0,1,,2020-12,,Active,0,0
876,1030,28.0,Male,C2,2,20101,2018-09-22,2019-01-09,1,1,0,1,109.0,2018-09,2019-01,Left,0,0
877,1031,45.0,Male,C7,1,68434,2014-11-07,,2,3,24743820,2,,2014-11,,Active,1,0
878,1032,30.0,Male,C7,0,17000,2020-07-31,,1,1,1121670,2,,2020-07,,Active,0,1
879,1033,28.0,Male,C12,0,41705,2019-11-16,2020-10-16,1,1,3250190,1,335.0,2019-11,2020-10,Left,0,0
880,1035,38.0,Female,C7,2,51680,2018-08-18,2020-07-24,2,2,9611290,4,706.0,2018-08,2020-07,Left,0,1
881,1036,39.0,Female,C17,2,32263,2020-04-20,2020-07-21,3,3,0,1,92.0,2020-04,2020-07,Left,0,0
882,1037,37.0,Female,C10,2,135414,2016-04-27,,1,4,37135780,2,,2016-04,,Active,0,0
883,1038,31.0,Male,C4,1,21543,2019-11-11,2020-01-31,3,3,204150,1,81.0,2019-11,2020-01,Left,0,0
884,1039,45.0,Male,C26,1,138069,2015-07-05,,2,4,26646720,2,,2015-07,,Active,0,1
885,1040,32.0,Male,C11,2,62748,2019-09-08,2019-10-17,2,2,0,1,39.0,2019-09,2019-10,Left,0,0
886,1041,38.0,Female,C18,1,49443,2020-06-19,2020-11-16,3,3,244200,1,150.0,2020-06,2020-11,Left,0,0
887,1043,34.0,Male,C12,1,93121,2015-05-14,,2,3,18248240,2,,2015-05,,Active,0,0
888,1046,34.0,Male,C2,2,76198,2013-10-11,2019-11-24,2,3,10479300,3,2235.0,2013-10,2019-11,Left,0,0
889,1048,37.0,Female,C1,2,52668,2020-07-17,2020-11-13,2,2,0,1,119.0,2020-07,2020-11,Left,0,0
890,1049,28.0,Male,C26,2,37278,2018-05-09,2020-06-19,1,1,9828090,1,772.0,2018-05,2020-06,Left,0,0
891,1050,34.668434595389385,Female,C28,1,35462,2018-01-07,,1,2,14899610,3,,2018-01,,Active,1,0
892,1051,34.0,Female,C5,2,77483,2016-04-30,,1,2,14676410,3,,2016-04,,Active,0,1
893,1054,37.0,Female,C2,1,92940,2020-08-09,,3,3,989800,1,,2020-08,,Active,0,0
894,1055,33.0,Male,C6,2,70772,2018-05-26,2019-02-09,2,2,250000,1,259.0,2018-05,2019-02,Left,0,0
895,1056,32.0,Male,C5,2,92713,2020-09-11,,2,2,4931940,4,,2020-09,,Active,0,1
896,1057,33.0,Male,C29,1,52553,2019-11-12,,3,3,12132870,4,,2019-11,,Active,0,1
897,1058,37.0,Female,C7,0,47696,2019-12-30,2020-06-24,2,2,754590,1,177.0,2019-12,2020-06,Left,0,0
898,1059,28.0,Male,C2,2,45330,2018-07-13,2019-04-30,1,1,219800,1,291.0,2018-07,2019-04,Left,0,0
899,1060,32.0,Male,C29,1,80290,2019-08-18,2020-01-21,2,2,0,1,156.0,2019-08,2020-01,Left,0,0
900,1061,27.0,Male,C10,1,24932,2019-12-27,2020-05-25,1,1,0,1,150.0,2019-12,2020-05,Left,0,0
901,1062,29.0,Female,C5,0,69071,2020-03-30,2020-05-10,2,2,0,1,41.0,2020-03,2020-05,Left,0,0
902,1063,37.0,Male,C20,2,82503,2019-11-30,2020-12-18,3,3,5029620,1,384.0,2019-11,2020-12,Left,0,0
903,1064,34.0,Male,C27,0,104966,2019-07-18,2020-05-23,3,3,0,1,310.0,2019-07,2020-05,Left,0,0
904,1065,46.0,Male,C4,2,76467,2013-09-27,2019-09-22,2,3,3328230,1,2186.0,2013-09,2019-09,Left,0,0
905,1066,29.0,Male,C29,0,26253,2020-09-15,,1,1,317440,1,,2020-09,,Active,0,0
906,1067,41.0,Male,C6,2,68596,2016-04-25,2019-04-18,1,3,1995410,1,1088.0,2016-04,2019-04,Left,0,0
907,1069,36.0,Female,C6,0,55834,2018-12-10,2019-06-28,2,2,1044180,1,200.0,2018-12,2019-06,Left,0,0
908,1070,33.0,Male,C8,2,101638,2020-06-02,,3,3,872600,2,,2020-06,,Active,0,1
909,1072,34.668434595389385,Male,C16,2,55648,2016-11-21,2020-10-12,1,1,8494310,1,1421.0,2016-11,2020-10,Left,0,0
910,1073,26.0,Male,C20,1,67149,2020-07-31,,1,1,2174480,4,,2020-07,,Active,0,1
911,1075,40.0,Male,C14,1,52480,2018-07-27,2019-02-15,2,2,0,1,203.0,2018-07,2019-02,Left,0,0
912,1076,29.0,Male,C13,1,51837,2019-11-30,2020-07-05,1,1,1305290,1,218.0,2019-11,2020-07,Left,0,0
913,1077,26.0,Female,C3,0,42768,2018-05-27,,1,1,14298980,2,,2018-05,,Active,0,0
914,1078,38.0,Male,C25,0,31540,2020-05-02,,3,3,1678910,1,,2020-05,,Active,0,0
915,1079,40.0,Male,C20,0,84873,2020-06-28,2020-11-13,3,3,150660,1,138.0,2020-06,2020-11,Left,0,0
916,1080,36.0,Male,C9,1,47594,2018-10-22,2019-08-22,1,1,0,1,304.0,2018-10,2019-08,Left,0,0
917,1081,24.0,Female,C5,2,55551,2018-05-14,2019-02-09,1,1,-96960,1,271.0,2018-05,2019-02,Left,0,0
918,1082,35.0,Female,C27,1,35079,2020-04-14,2020-09-04,2,2,434400,1,143.0,2020-04,2020-09,Left,0,0
919,1083,26.0,Female,C28,1,60417,2019-10-28,2020-02-10,1,1,0,1,105.0,2019-10,2020-02,Left,0,0
920,1084,30.0,Male,C1,2,49521,2019-01-13,2019-06-07,1,1,705030,1,145.0,2019-01,2019-06,Left,0,0
921,1085,35.0,Female,C3,2,62637,2018-10-10,2019-05-09,2,2,2155780,1,211.0,2018-10,2019-05,Left,0,0
922,1086,35.0,Male,C25,1,94519,2020-08-31,2020-12-18,2,2,0,1,109.0,2020-08,2020-12,Left,0,0
923,1087,35.0,Male,C3,0,89854,2020-07-31,,3,3,2553260,3,,2020-07,,Active,0,1
924,1089,37.0,Male,C11,2,60905,2020-04-05,2020-06-09,1,1,0,1,65.0,2020-04,2020-06,Left,0,0
925,1090,39.0,Male,C13,0,96750,2014-06-27,,2,4,50382490,2,,2014-06,,Active,0,0
926,1091,31.0,Female,C22,2,45720,2018-01-03,2019-10-08,1,1,6600380,1,643.0,2018-01,2019-10,Left,0,0
927,1092,31.0,Female,C16,0,36118,2018-02-10,2020-09-20,1,1,10885280,2,953.0,2018-02,2020-09,Left,0,0
928,1093,37.0,Male,C1,1,77831,2015-07-23,,1,3,18472930,2,,2015-07,,Active,0,0
929,1094,41.0,Female,C8,0,56347,2018-08-01,2019-07-14,2,2,1175250,1,347.0,2018-08,2019-07,Left,0,0
930,1095,24.0,Female,C20,2,30442,2018-05-09,2019-07-29,1,1,950370,1,446.0,2018-05,2019-07,Left,0,0
931,1096,26.0,Male,C14,0,73363,2020-05-22,2020-07-14,2,2,0,1,53.0,2020-05,2020-07,Left,0,0
932,1097,35.0,Male,C5,1,69794,2020-07-18,,2,2,2280790,4,,2020-07,,Active,0,1
933,1098,40.0,Male,C10,1,41591,2020-05-29,2020-12-27,3,3,1016780,1,212.0,2020-05,2020-12,Left,0,0
934,1099,32.0,Female,C3,0,61413,2020-08-02,,2,2,1769360,2,,2020-08,,Active,0,0
935,1101,33.0,Male,C25,2,26592,2018-09-09,2019-08-27,1,1,1897250,1,352.0,2018-09,2019-08,Left,0,0
936,1102,31.0,Male,C7,2,73245,2020-07-13,2020-10-02,3,3,0,1,81.0,2020-07,2020-10,Left,0,0
937,1103,26.0,Male,C1,2,40318,2020-08-07,2020-11-28,1,1,0,1,113.0,2020-08,2020-11,Left,0,0
938,1104,32.0,Female,C7,2,73594,2020-06-01,2020-12-12,3,3,9271700,4,194.0,2020-06,2020-12,Left,0,1
939,1105,42.0,Male,C6,0,59168,2018-06-02,2019-03-18,1,1,1259100,2,289.0,2018-06,2019-03,Left,0,0
940,1106,37.0,Male,C21,1,49193,2016-01-29,,1,2,17132800,3,,2016-01,,Active,0,0
941,1107,39.0,Male,C20,2,65633,2020-11-21,,3,3,0,1,,2020-11,,Active,0,0
942,1108,32.0,Male,C15,1,47188,2018-10-22,2019-04-27,1,1,772720,1,187.0,2018-10,2019-04,Left,0,0
943,1109,37.0,Female,C27,0,88798,2015-12-03,,1,3,20284600,3,,2015-12,,Active,0,1
944,1110,26.0,Male,C18,1,41167,2019-12-08,2020-02-16,1,1,0,1,70.0,2019-12,2020-02,Left,0,0
945,1111,40.0,Male,C28,2,153109,2013-06-02,,3,4,41660820,1,,2013-06,,Active,0,0
946,1112,38.0,Female,C13,2,27432,2018-09-28,2019-05-21,1,1,1615970,1,235.0,2018-09,2019-05,Left,0,0
947,1113,36.0,Male,C9,2,50769,2019-10-10,2020-06-01,1,1,903470,1,235.0,2019-10,2020-06,Left,0,0
948,1114,34.0,Female,C9,1,85781,2020-08-01,,3,3,1765870,2,,2020-08,,Active,0,1
949,1115,31.0,Male,C16,2,64444,2020-09-28,,2,2,0,1,,2020-09,,Active,0,0
950,1116,35.0,Male,C17,1,89585,2020-07-31,,2,2,1460340,2,,2020-07,,Active,0,1
951,1117,34.0,Male,C26,2,52990,2018-08-05,2019-02-01,2,2,276220,1,180.0,2018-08,2019-02,Left,0,0
952,1118,29.0,Male,C7,0,49410,2020-07-31,,2,2,14970770,4,,2020-07,,Active,0,0
953,1119,29.0,Female,C21,1,41581,2019-11-16,,1,1,19409190,4,,2019-11,,Active,0,1
954,1122,30.0,Male,C18,1,80591,2019-10-11,2019-10-31,3,3,0,1,20.0,2019-10,2019-10,Left,0,0
955,1123,43.0,Female,C20,1,55112,2016-04-30,2020-01-05,1,2,8684000,1,1345.0,2016-04,2020-01,Left,0,0
956,1125,34.0,Female,C18,0,71977,2020-09-28,,3,3,977970,2,,2020-09,,Active,0,0
957,1126,38.0,Male,C25,1,43747,2020-04-17,2020-05-08,2,2,0,1,21.0,2020-04,2020-05,Left,0,0
958,1129,33.0,Male,C6,0,73087,2018-06-04,2019-12-12,1,2,9474670,2,556.0,2018-06,2019-12,Left,0,0
959,1130,27.0,Male,C4,1,46464,2019-10-31,2020-02-20,1,1,0,1,112.0,2019-10,2020-02,Left,0,0
960,1131,24.0,Female,C19,0,68309,2018-05-07,2019-02-27,1,2,605860,1,296.0,2018-05,2019-02,Left,0,0
961,1133,32.0,Female,C27,2,44062,2020-02-11,2020-07-12,1,1,479380,1,152.0,2020-02,2020-07,Left,0,0
962,1134,34.0,Male,C19,1,112066,2019-08-02,2020-02-27,3,3,2785800,1,209.0,2019-08,2020-02,Left,0,0
963,1136,35.0,Female,C17,0,50118,2018-11-30,2019-01-05,2,2,0,1,36.0,2018-11,2019-01,Left,0,0
964,1137,33.0,Male,C21,1,102175,2020-08-17,2020-11-28,3,3,1023820,2,103.0,2020-08,2020-11,Left,0,1
965,1138,31.0,Male,C24,2,81440,2020-05-29,2020-07-20,3,3,0,1,52.0,2020-05,2020-07,Left,0,0
966,1139,35.0,Female,C25,0,49939,2018-11-11,,1,1,11622640,2,,2018-11,,Active,0,1
967,1140,25.0,Male,C29,1,46856,2018-08-01,2019-02-09,1,1,0,1,192.0,2018-08,2019-02,Left,0,0
968,1141,37.0,Female,C8,2,61133,2018-09-15,2019-04-05,3,3,249160,1,202.0,2018-09,2019-04,Left,0,0
969,1143,32.0,Male,C29,2,30860,2018-05-14,2019-11-07,1,2,3605360,1,542.0,2018-05,2019-11,Left,0,0
970,1144,34.0,Male,C4,2,69412,2020-05-01,,2,2,5222230,3,,2020-05,,Active,0,1
971,1145,31.0,Male,C20,2,60118,2020-11-28,,2,2,0,1,,2020-11,,Active,0,0
972,1146,34.0,Male,C26,1,27548,2020-01-30,2020-07-05,2,2,150010,1,157.0,2020-01,2020-07,Left,0,0
973,1147,37.0,Female,C29,0,69789,2015-10-15,,2,4,25672950,2,,2015-10,,Active,0,1
974,1149,35.0,Female,C28,1,82078,2020-03-29,,3,3,4048630,2,,2020-03,,Active,0,0
975,1150,35.0,Female,C1,2,38572,2020-03-13,2020-11-14,2,2,1119590,1,246.0,2020-03,2020-11,Left,0,0
976,1151,33.0,Male,C8,0,103994,2019-08-29,2020-01-11,4,4,140880,1,135.0,2019-08,2020-01,Left,0,0
977,1152,34.0,Female,C23,0,17607,2019-01-05,2019-02-27,2,2,134760,1,53.0,2019-01,2019-02,Left,0,0
978,1153,34.0,Female,C9,2,108284,2020-11-03,,3,3,0,1,,2020-11,,Active,0,0
979,1154,33.0,Male,C12,0,30106,2018-11-24,2019-05-02,1,1,104650,1,159.0,2018-11,2019-05,Left,0,0
980,1155,25.0,Female,C16,2,51796,2018-11-06,2019-03-15,1,1,415800,1,129.0,2018-11,2019-03,Left,0,0
981,1156,31.0,Male,C27,1,46239,2018-09-17,2019-04-30,1,1,443750,1,225.0,2018-09,2019-04,Left,0,0
982,1157,31.0,Male,C3,2,57356,2020-12-07,,1,1,0,1,,2020-12,,Active,0,0
983,1158,33.0,Female,C24,1,62905,2019-08-05,2020-07-12,3,3,2356380,1,342.0,2019-08,2020-07,Left,0,0
984,1159,34.0,Male,C10,2,50547,2020-08-07,,3,3,700160,2,,2020-08,,Active,0,1
985,1160,28.0,Male,C7,0,12779,2020-02-21,2020-05-15,1,1,0,1,84.0,2020-02,2020-05,Left,0,0
986,1161,30.0,Male,C12,1,67371,2017-02-08,,1,3,23381570,1,,2017-02,,Active,1,0
987,1162,36.0,Male,C21,2,114416,2020-12-14,,3,3,0,1,,2020-12,,Active,0,0
988,1163,24.0,Female,C8,0,22962,2018-09-15,2019-02-02,1,1,457120,1,140.0,2018-09,2019-02,Left,0,0
989,1164,34.0,Female,C7,2,32376,2017-08-04,2020-11-21,1,1,9214510,2,1205.0,2017-08,2020-11,Left,0,0
990,1165,39.0,Female,C16,1,98374,2018-10-01,,1,3,29252710,4,,2018-10,,Active,1,0
991,1166,35.0,Male,C10,1,18378,2020-08-07,2020-11-02,1,1,0,1,87.0,2020-08,2020-11,Left,0,0
992,1167,29.0,Male,C23,0,22895,2017-08-25,2019-11-01,1,2,2096510,1,798.0,2017-08,2019-11,Left,0,0
993,1169,33.0,Male,C21,1,95188,2020-07-31,,3,3,1009070,2,,2020-07,,Active,0,1
994,1172,28.0,Male,C9,1,76076,2019-12-01,2020-05-22,2,2,2675260,1,173.0,2019-12,2020-05,Left,0,0
995,1173,41.0,Male,C22,2,26301,2016-05-06,,1,1,6584010,1,,2016-05,,Active,0,0
996,1175,42.0,Female,C27,2,52588,2017-12-06,2019-11-09,1,1,3704100,2,703.0,2017-12,2019-11,Left,0,0
997,1177,26.0,Male,C27,0,23094,2019-11-01,,1,1,9893760,4,,2019-11,,Active,0,1
998,1178,42.0,Male,C16,1,71974,2020-03-09,,3,3,1497710,1,,2020-03,,Active,0,0
999,1179,52.0,Female,C18,1,78200,2017-01-13,,1,3,17287180,2,,2017-01,,Active,0,0
1000,1180,33.0,Female,C16,1,66416,2020-06-14,2020-09-27,2,2,0,1,105.0,2020-06,2020-09,Left,0,0
1001,1181,34.0,Female,C22,1,122554,2015-11-05,,1,4,53807450,2,,2015-11,,Active,0,0
1002,1182,38.0,Male,C24,0,75499,2020-06-08,2020-08-29,3,3,0,1,82.0,2020-06,2020-08,Left,0,0
1003,1183,35.0,Male,C12,0,99876,2020-01-30,2020-07-20,3,3,0,1,172.0,2020-01,2020-07,Left,0,0
1004,1185,27.0,Male,C24,2,39328,2018-02-10,2019-09-24,1,1,2646940,2,591.0,2018-02,2019-09,Left,0,0
1005,1186,30.0,Female,C27,1,64699,2018-02-13,2019-01-13,2,3,0,1,334.0,2018-02,2019-01,Left,0,0
1006,1187,30.0,Female,C8,2,109986,2019-07-29,2019-11-28,3,3,900420,1,122.0,2019-07,2019-11,Left,0,0
1007,1188,33.0,Female,C8,0,101005,2013-05-03,,2,4,31372160,1,,2013-05,,Active,0,0
1008,1189,26.0,Male,C19,1,15970,2020-04-17,2020-07-24,1,1,0,1,98.0,2020-04,2020-07,Left,0,0
1009,1190,28.0,Male,C1,0,61991,2020-10-04,,2,2,1303920,3,,2020-10,,Active,0,0
1010,1191,37.0,Male,C7,2,118722,2017-06-23,,1,4,35362450,2,,2017-06,,Active,0,0
1011,1192,24.0,Female,C5,2,21234,2019-07-11,2019-09-19,1,1,0,1,70.0,2019-07,2019-09,Left,0,0
1012,1193,29.0,Male,C28,2,50022,2019-11-15,2020-04-26,2,2,521860,1,163.0,2019-11,2020-04,Left,0,0
1013,1194,24.0,Female,C15,0,61727,2020-12-13,,2,2,0,1,,2020-12,,Active,0,0
1014,1195,33.0,Female,C27,1,55949,2020-12-18,,2,2,0,1,,2020-12,,Active,0,0
1015,1196,26.0,Male,C23,0,46789,2018-11-30,2019-05-20,2,2,144060,1,171.0,2018-11,2019-05,Left,0,0
1016,1197,22.0,Female,C6,0,26083,2019-06-21,2019-12-12,1,1,600000,2,174.0,2019-06,2019-12,Left,0,1
1017,1198,32.0,Male,C4,2,70899,2020-08-14,,2,2,1613740,3,,2020-08,,Active,0,1
1018,1199,25.0,Male,C28,0,19245,2020-09-28,,1,1,0,1,,2020-09,,Active,0,0
